id_localidad;tipo_propiedad;nombre_conjunto;direccion
1;Edificio;LA BUENA ESPERANZA;CL115#9B-40
16;Edificio;GAUDI III;KR50B#41B-35SUR
2;Edificio;CONJUNTO LOS ARBOLES;CL94A#7A-31
2;Edificio;CALLE 88;KR9#88-14
2;Edificio;CARRERA;CL46#13-43
2;Edificio;TORRE 8 90;CL90#7A-57
13;Edificio;ANA ELVIA;KR22#50-27ED
1;Edificio;LA CASCADA 6;KR11#116-70
11;Conjunto Residencial;MARQUES DE SUBA;CL154A#94-80
1;Edificio;PUENTE SIERRA;CL114A#21-21
8;Agrupación de Vivienda;VILLAS DE CASTILLA;KR80#7D-05
2;Edificio;CAMINO DE SANTA CLARA II;KR8A#95-59
2;Edificio;TORRE LEGGODT;KR7A#94-29
1;Edificio;VICTORIA REAL;CL145#15-59
1;Edificio;EL ROBLE;KR20#122-50
1;Edificio;COOPERCAFE SANTA BARBARA;KR13#116-65
16;Edificio;MARTHA ALICIA;KR34#4A-15
2;Edificio;MANHATTAN;KR5#72A-76
3;Edificio;SANTA INES;KR4#26C-45
13;Residencial;ASOCIACION EDIFICIO TAURO;DG42Bis#14A-28ED
19;Conjunto Residencial;PARQUE CENTRAL BONAVISTA 2;AC68SUR#70D-71
2;Edificio;IROKA 94;CL94#9-81
5;Conjunto Residencial;QUINTAS DEL PORTAL ETAPA 3  PH;KR11#67A-66SUR
12;Conjunto Residencial;EL RINCON DEL SALITRE UIC;KR45A#65-11
8;Conjunto Residencial;BOSQUES DE BAVARIA;KR80#8B-37
2;Edificio;SEPTIMA  AVENIDA;AK7#48-03
11;Conjunto Cerrado;PIEDEMONTE;KR80#175-83
10;Edificio;EL RINCON DE LA ZARZAMORA;KR87#71-50
14;Edificio;MANRIQUE;AC3#24-18
1;Edificio Residencial;ASTURIAS CALLE 101;KR22#100-44
11;Edificio;QUALIA;KR64#100-96
1;Edificio;RUPHEL;CL106#22-75
1;Edificio Multifamiliar;HANDSZER II;KR18A#151-36
1;Edificio;CIENTO 63;AK7#163-27
2;Edificio;GRANADA ALMODOVAR;CL70#0-50
13;Edificio;K52;CL52#17-28
11;Conjunto Residencial;EL CEREZAL DE SAN LUIS;CL139#72-28
1;Edificio;ERA 2000;KR10A#119-49
2;Edificio;EL CIPRES;KR9A#88-45
2;Edificio;PLAZA 81;CL81#8-19
11;Edificio;BOSQUES DE BRITALIA;CL169A#56-15
2;Edificio;EL BOSQUE;CL55#5-31
2;Edificio;URBINO;KR9A#93-51ED
13;Edificio;EL RECUERDO 4 - PROPIEDAD HORIZONTAL;CL25#40-36
1;Edificio;4A SANTA BARBARA;CL115#11A-51
2;Edificio;EL BOSQUE;CL53#4-34
7;Agrupación Residencial;ALAMEDA SANTA MONICA.;KR98B#69-49SUR
2;Conjunto Residencial;PARRA;CL79#10-49
2;Edificio;BALCONY 86;KR19B#85-88
1;Edificio;DIAMANSON;KR11#112-70
2;Edificio;RITACUBA;TV1#58-12
2;Edificio;KUBIK 90;CL90#9A-32
2;Edificio;CABRERA 86;KR10#86-13
1;Edificio;POLTER;KR7H#148-36
13;Edificio;PARKWAY PALACE;AK24#39-91
1;Edificio;AYMARA II;KR15#118-68
2;Edificio;CRISTINA;TV4#43-49
1;Edificio;PARQUE LAS AMERICAS;CL103A#16-70
11;Agrupación de Vivienda;VILLA CAMPESTRE;CL129A#56B-80
11;Edificio;CAYENA;CL104B#57-35
1;Edificio;ALISOS;KR7F#145-12
11;Agrupación de Vivienda;EL PRISMA;TV120A#129D-27AG
11;Conjunto Residencial;CASAS DE MANZANEDA;KR55C#159-59
2;Edificio;BALCONES DEL VIRREY;KR19B#86A-63
12;Conjunto Residencial;VIZCAYA 1 Y 2 ETAPA;KR67#94A-78
13;Edificio;SCALA XV;CL43#27A-29
9;Conjunto Residencial;BALCONES DEL SALITRE;TV73#24-72
6;Residencial;MULTIFAMILIARES QUINDIO;CL52ASUR#24C-20
1;Edificio;SANTA BARBARA PARQUE;TV28#122-31
2;Edificio;JUDITH;CL59#6-12
1;Edificio;PROVIDENCIA;AC147#17-85
9;Conjunto Residencial;BALCONES DE CAPELLANIA;KR89#17B-83
1;Edificio;VILLA ROMA;TV22#106-29
2;Edificio;OGA 6 48;KR7#48A-50
2;Edificio;TAMESIS;CL93Bis#20-10
2;Edificio;CLAUDIA CECILIA;CL94#18-65
2;Edificio;CORDOBA;CL62#7-16
2;Edificio;THE LUMINA  APARTMENTS;CL98#22-03
12;Edificio;EMAR;KR50B#64A-18
9;Edificio;APOLO;KR85C#25B-08
2;Edificio;ALTO DE LOS PINOS;TV3#84A-29
11;Edificio;FAISAN;CL107A#54-45
2;Edificio;CENTRO CHICO;CL92#15-62
1;Edificio;BARCELONA;CL108#16-55
2;Edificio;CORCEGA;CL63A#11-40
2;Edificio;PARMA 61;CL61#9-43
1;Agrupación Residencial;SAN SEBASTIAN;KR64#236-55
2;Edificio;RETIRO 82;CL84#8-43
2;Edificio;OXFORD CENTER;CL95#11A-37
2;Edificio;7A 07;KR7A#89-35
2;Edificio;ANDES;KR9#70A-35
1;Edificio;ALAMEDA DE SANTA BARBARA;AC116#9-15
13;Edificio;TUNDAMA;CL49#15-18
1;Edificio;BAALBAK 6 ANTARES;KR18#119A-26
2;Edificio;SAN JORGE;KR1A#75-14
2;Edificio;APARTAMENTOS CARRERA 4 NO 76 58;KR4#76-58
2;Edificio;MINERVA 70;CL70A#5-26
2;Edificio;PARQUE MUSEO;KR9#93B-31
2;Edificio;ALTAMURA;CL82#5-48
2;Edificio;URSUS;CL81#7-66
11;Edificio;LA TORRE DE SAN SIMON;KR49B#102A-13
13;Edificio;GALAXIA;AK30#58A-31
1;Edificio;ALEXANDRA;DG142#22-35
1;Conjunto Residencial;SANTANA;CL145#15-36
1;Edificio;ALEJANDRIA;CL145#15-37
4;Conjunto Residencial;SAN JERONIMO;CL8ASUR#8A-89
2;Edificio;ANA MARIA PH;AK7#49-28
2;Edificio;LA GRAN VIA;CL100#7-45
11;Edificio;CARDENAL VI;CL122#45A-28
2;Edificio;URBAN PLAZA;CL90#11-13
1;Edificio;LOS CORALES;KR13A#102-06
1;Edificio;BOSQUE DE SANTA ANA;KR1#110-12
18;Edificio;ALAMEDA DE VILLA MAYOR I;TV34A#40-40SUR
2;Edificio;SEPTIMA SETENTA;CL70#7-30
11;Edificio;PAYSAMAY II;KR50A#122-90
2;Edificio;ALTAZOR;KR19A#90-40
13;Edificio;SAN MARINO;TV34Bis#29A-29
2;Edificio;MT6;CL93A#10-31
16;Edificio;ORIOL;KR31#2-43
1;Edificio;PINO 23;KR23#122-89
2;Edificio;SANTIAGO DE COMPOSTELA 2;CL95#8-39
2;Edificio;TERRA;KR11A#91-56
2;Edificio;TORRE AGUA;CL95#7-59
11;Agrupación de Vivienda;CEDRO SUBA II PH;KR136A#146-35CA92CA
11;Edificio de Vivienda;IGUA;KR108A#140A-61
1;Edificio;SANTA ANA;CL110A#5-69
2;Conjunto Residencial;EDIFICIO CATALINA;CL100#13-41
11;Edificio;MARBELLA;CL126#47-42
1;Edificio;HELIOS;KR11#114-61
13;Edificio;ARPOLIS XI;KR45#22-05
8;Conjunto Residencial;PARQUES DE TIMIZA I ETAPA;KR72R#40C-45SUR
11;Agrupación de Vivienda;GUILLESTRE;KR68#180-20
13;Conjunto Residencial;LOIRA REAL;CL23A#58-40
11;Edificio;CAMPINA RESERVADO;CL148#94A-59
7;Conjunto;TEKOA II;CL71SUR#94A-48
1;Edificio;URBIBOSQUES;CL127C#6A-40
2;Edificio;CHICO RESERVADO;CL95#8-16
2;Edificio;4 PARK;KR16#94-68
1;Edificio;AGUA CLARA 108;CL108#14-35
10;Edificio;MULTIFAMILIAR EL CIDRAL;KR71C#54-17
11;Agrupación;PRADERA DE SUBA II ETAPA;CL153#100-31
2;Edificio;BALCON DEL CHICO TORRE II;KR7#88-40
10;Agrupación de Vivienda;LOS CAMBULOS;KR111C#86A-68
7;Conjunto Residencial;PORVENIR RESERVADO 4;CL52SUR#97-68
2;Edificio;CALLE 42;CL42#8A-61
2;Edificio;JUAN PABLO;CL53#9-41
1;Edificio;DAMASCO;CL152#8-30
2;Edificio;PARQUE 86 A;CL86A#11A-54
2;Edificio;MIRADOR DE LA CANADA;DG70B#2-14ESTE
2;Edificio;AJ2;CL55#6-16
2;Edificio;LURDES;CL65#10-50
11;Edificio;FAMILIA ALBARRACIN GONZALEZ MULTIFAMILIAR;CL132#58C-22
10;Agrupación de Vivienda;ALTOS DE TIERRAGRATA SUPERLOTE 1 SUPERMANZANA A;KR101#69-26
1;Edificio;BELLA SUIZA;KR7C#127-72
8;Edificio;EDIFICIO CASTILLETE PH;CL23SUR#69-46
2;Edificio;MEDITERRANEO CUARENTA Y SIETE;KR7#47-23
14;Edificio Multifamiliar;CREOS DEL NORTE;CL25#25-14
2;Edificio;ALIANZA 58;CL58#13-68ED1AP42
16;Conjunto Residencial;LA GUACA V ETAPA;CL17S#39-85
13;Conjunto Residencial;SAN CARLOS DE BARILOCHE;KR64#23A-10
11;Edificio;EL BATAN;CL126#47-32
11;Agrupación;YERREYON;KR56#161-45
1;Edificio;PICASSO;KR19A#122-46
3;Edificio;CALLE 33 LTDA;CL33#7-51
16;Edificio;VIVIENDA MULTIFAMILIAR JOSE;KR37#16-18
2;Edificio;CUADRATTO;CL93Bis#19-77
2;Edificio;CASTILLA;KR12#77-17
7;Conjunto Residencial;PORVENIR RESERVADO 11;CL56FSUR#94A-20
2;Edificio;PROFINANZAS;KR13#49-41
2;Edificio;ARAUCARIA;KR6#77-72
1;Edificio;BALCONES DE FILIPPO;CL143#9-04
1;Conjunto Residencial;EL PINAR DEL COUNTRY;CL131A#9A-35
18;Conjunto Residencial;EL REFUGIO DE SAN CARLOS;CL30SUR#12L-05
2;Edificio;TRIPOLI;CL92#12-23
2;Edificio Multifamiliar;RENSSELIAR;KR19#86A-22
8;Conjunto Residencial;ANTONIO JOSE DE SUCRE MANZANA 73;KR79G#57A-24SURMZ73
11;Conjunto Residencial;PARQUES DE ATICOS II SECTOR ETAPA V;CL134A#57A-35
1;Edificio;HORIZONTES DE SAN GABRIEL;KR5#127B-21
2;Edificio;MULTIFAMILIAR  69 93 - PROPIEDAD HORIZONTAL;TV1A#69-93
9;Apartamentos;EL POBLADO;KR123#14-81
1;Conjunto Residencial;SAN BERNARDO LOTE 1;KR9#110-51
2;Edificio;MIRAMONTE;KR1E#70-31
1;Conjunto Residencial;RECODO DEL COUNTRY IV ETAPA;CL128#9-60
1;Edificio;BEST POINT;KR23#103-17
2;Edificio;RINCON DEL CASTILLO;CL74A#2-50
1;Edificio;CHIADO;KR10#134-54
17;Edificio;T  ROJAS PARRA;KR6#12-34
1;Edificio;3 PARQUES;CL129#7-53
1;Conjunto Residencial;MARIA ANTONIA;KR23#141-43
1;Edificio;SANTA MONICA II;CL167#16-40
2;Edificio;VIOTY;KR9#50-50
11;Edificio;TERRAZAS DE LOS LAGARTOS SEGUNDA ETAPA TORRES 3 Y 4;CL120A#62-60
2;Edificio;LLANO ALTO;CL65#4A-85/89
2;Edificio;SANTA JULIA;CL77A#12-32
2;Edificio;QUALITA VII;KR11#65-47
2;Edificio;ATTIK;CL93A#9A-09
1;Conjunto Residencial;TORRES DE SAN ANTONIO;KR16#183-43
2;Edificio;EUCALIPTO;CL81#9-24
2;Edificio;MT2;CL90#9A-17
9;Edificio;CAMINO DE MODELIA I;KR100#16C-75
2;Edificio;MIRAVALLE;CL91#9-16
13;Edificio;RECUERDO II;CL25#40-50ED
9;Conjunto Residencial;SABANA GRANDE SUPER LOTE UNO;KR104#8-77
2;Edificio;TORRE SEKI;KR16#93-86
1;Edificio;LOS CIPRESES;KR7B#127A-47
1;Edificio;LA CUMBRE;KR13A#127B-87
15;Conjunto Residencial;CONJUNTORESIDENCIAL LAS VILLAS PROPIEDAD HORIZONTAL;CL38BisSUR#34F-03
8;Agrupación de Vivienda;PIO XII;CL6BBis#79C-04AD
11;Edificio;LILIANA;TV38#105-85
8;Conjunto Residencial;PRADOS DE CASTILLA III;CL6A#89-42AD
1;Edificio;FORTUNA PARK;CL105#24-30
1;Edificio;EL GRAN MOCHUELO;KR11#109-35
13;Edificio;ALCALA PARK;KR19A#35-11A
2;Edificio;PLAZA;CL94A#11A-32
11;Conjunto Residencial;ALTOS DE SUBA;AC154#77-10
2;Edificio;ALICANTE;KR2ESTE#70-19
2;Edificio;ALBERTO;CL97#13-15
8;Agrupación de Vivienda;QUINTAS DE SAN MIGUEL 1;KR87#48-75SUR
3;Edificio Residencias;EL PASAJE;CL22#6-24
2;Edificio;TORRES DEL CHICO ALTO;CL89Bis#2-25ESTE
1;Edificio;CAPITAL LOFTS 103;CL103#14-34
1;Edificio;ALCALA 125;CL125#16-30
2;Edificio;MONTOBANY;CL55#6-20
10;Edificio;NEUCHATEL 106;CL90#74-66
2;Edificio;CHICO RESERVADO 98;KR9A#98-03
1;Conjunto Residencial;SIERRAS DEL MORAL MZ 4 TORRES 1 A 5;CL146#6-24MZIVTO1A5
1;Conjunto Residencial;RINCON DE LA CANADA II;CL142#6-18
2;Edificio;LABOPAT;KR13A#96-83
9;Conjunto Residencial;PASEO DE SAN DIEGO;KR94#22A-90
13;Edificio;MORICHAL;CL53#22-52
1;Edificio;EL PORTAL DEL COUNTRY;KR13#136-71
10;Conjunto Residencial;AFIDRO CORAVELPI V ETAPA;KR78A#80-49
16;Conjunto;NAVARRA PARQUE RESIDENCIAL;TV37A#4-45
2;Edificio;BAUHAUS;KR16#88-65
1;Conjunto Residencial;G H 1 -;KR9B#134B-75
16;Conjunto Residencial;EL RINCON DE LAS VIOLETAS;CL2#31B-20
9;Agrupación;DE VIVIENDA MANZANA SEIS URBANIZACION VILLA DEL PINAR;TV85G#24C-59
11;Edificio;PUERTA DE ALCALA;TV76#130-32
1;Edificio;CALLEJON DEL PARQUE;KR14#110-62
2;Edificio;BINARIO;CL86#19C-23
2;Edificio;MASIRUMA;DG75#2-16
1;Edificio;ALTOS DE BELLA SUIZA;CL128#8-22
2;Edificio;AVENIDA 57;CL57#13-27
9;Conjunto Residencial;ANDALUCIA;KR68B#24A-64
2;Edificio;VENUS;KR15#74-45
13;Edificio;BAHIA 57;CL57#35A-80
1;Edificio;SANTA BIBIANA;CL103#15-95
1;Edificio;APARTAMENTOS SAN JOSE;KR19A#122-85
1;Edificio;EPCOCENTRO;AV15#119A-17
1;Edificio;LA ARENA;KR19A#105-8
1;Edificio;LAS ACACIAS;CL146#7F-45
11;Conjunto Residencial;VILLA NORTE;CL187#55-77
13;Edificio;SUCESORES DE VICTOR M ALARCON;KR14#33-19
17;Edificio;JOSE DEL CARMEN GUTIERREZ;KR4#14-61
11;Conjunto Multifamiliar;YERBAMORA II;CL145#128-41
2;Edificio;JUAN PABLO;CL74#5-55
1;Edificio;LOS ARRAYANES;KR9A#134B-57ED
2;Edificio;CYNTRA II;CL75#4-16
13;Conjunto Residencial;NAVARRA I Y II ETAPA;KR64#22B-47
2;Edificio;TRENTO NOVENTA;CL90#13-40
1;Edificio;LOS CIPRESES;CL119A#18-62
1;Agrupación de Vivienda;TORRES DEL COUNTRY;KR19#131-04
1;Edificio;IVENAR III;CL108#14B-34
1;Edificio;TORINO;KR18#120-41
2;Edificio;LOGOS IV;CL54#4-35
9;Agrupación de Vivienda;AVENIDA CENTENARIO ETAPA 1 LOTE 1;DG16B#104-17
13;Agrupación de Vivienda;RAFAEL NUNEZ V ETAPA LOTE 2 MANZ 2;CL45#45-47
1;Edificio;ARAUCARIA;CL103#17-04
13;Edificio;SANTELMO;DG54#19-28
13;Edificio;VILLA ANGELA I;KR46#22A-58EDVILLAANGELAI
13;Edificio;RUSTICO;KR21#39B-28
2;Edificio;OVALE;KR8A#96-75
2;Edificio;EMAUS II;DG70A#4-21
10;Conjunto Residencial;ACAPULCO PRIMERA ETAPA;CL69B#71B-84
1;Edificio;SANTA ROSA PLAZA;CL127ABisA#15-85
2;Edificio;OCAN 93;CL93B#13-14
2;Edificio;BELLAVISTA 75;KR4#75-37
1;Edificio;PARQUE DE SAUCES;KR18#113-47
2;Edificio;LA CAPILLA;KR3#77-73
2;Edificio;80 ONCE;AK11#79-52
2;Edificio;LECLUB;CL80#7-81
2;Edificio;CAMINO REAL;CL81#8-39/49
10;Conjunto Residencial;JARDINES DE GRANADA;TV120#78B-87
2;Edificio;ADVANCE;CL99#7A-77
8;Conjunto Residencial;BANDERAS PH EMPRESA COMUNITARIA;KR79ASUR#5-54SURCJCJCJ
2;Edificio;94 44;KR14#94-26
1;Edificio;ONIX;CL122#11B-66
8;Agrupación de Vivienda;CARIMAGUA 127;KR72N#39-64SUR
1;Edificio;BUGANVILLA 127 TORRE 6;KR11Bis#124A-24
11;Conjunto Residencial;SANTA MARIA DEL ALCAZAR II;KR47#113-30
8;Conjunto Residencial;PORTAL DE TECHO III;KR71#2A-66
11;Conjunto Residencial;EL REFUGIO;CL175#80-15
11;Edificio;FLAMBOYANT;TV59#106B-19
1;Conjunto Residencial;TORRES DE MULTICENTRO;CL125#11B-10
1;Edificio;TRANSVERSAL 13 B;KR13A#127A-39n
1;Edificio;ARAUCARIA PROPIEDAD HORIZONTAL;KR26#145-41
1;Edificio;SANTA PAULA VILLAGE;KR14B#110-63
13;Agrupación de Vivienda;EL GRECO II ETAPA;CL41A#55-49
1;Conjunto Residencial;EL TOBERIN DEL NORTE;CL164#16B-35
12;Edificio;IPANEMA;KR14A#71-16
1;Edificio;CEDRAL PIJAO;CL144#9-54
12;Edificio;ANGEL MARIA;KR60D#99-56
11;Conjunto Residencial;RESERVA DE MORA VERDE;KR80#211-40
2;Edificio;CABRERA ROYAL;CL87#12-08
2;Edificio;CALLE 86;CL86#8-62
9;Conjunto Residencial;PLAZADELOSARCOS;KR85A#23B-88
11;Edificio Multifamiliar;VENUS;CL138#58-42
2;Edificio;CONDOR 2;CL74#15-13
2;Edificio;TIKAL;KR5#75-45
3;Conjunto Residencial;SANTA BARBARA CENTRAL;KR7#3-13
2;Edificio;RINCON DE LA CABRERA;CL89#11A-18
3;Edificio;ZAPATA;CL13#9-14
11;Edificio;MARINA;CL116#54-70
3;Edificio;LA CARRERA;CL18#6-45
5;Conjunto Residencial;EL CEREZO;CL136CSUR#14-18
13;Edificio;SAN JUAN DE LOS CABALLEROS - PROPIEDAD HORIZONTAL;KR26#51-75AD
1;Edificio;AZAHARA 103;CL103#19-36
11;Edificio;NESOI;KR54#105-08
1;Edificio;LUZ MELBA;CL145#7B-83
2;Edificio;MOBER;AV19#95-42
10;Conjunto Residencial;PARQUES DE PONTEVEDRA;CL80#70A-48
2;Edificio;MAYO;CL77#10-57
2;Edificio;PIRINEOS;KR6#83-75
1;Edificio;SAN FRANCISCO;CL104#19A-44
11;Residencial;PARQUES DE LA FLORESTA CLUB RESIDENCIAL;KR68B#95-80
2;Edificio;LAS GAVIOTAS;CL77#12-36
13;Conjunto Residencial;MONTANA;CL59#58-17
11;Conjunto;ESPERANZA LOTE 10;CL144#81-45
11;Edificio;SENDEROS 123;KR52#123B-05
10;Conjunto Residencial;BOSQUES DE GRANADA;KR113A#75B-20
11;Conjunto Residencial;EL TREBOL;KR72#175-65
2;Edificio;AGUA;KR6#81-25
2;Edificio;TORRE DE LA CABRERA;CL86#10-24
2;Edificio;LOS CEREZOS;KR8#66-34
1;Edificio;ELITIS 104;KR18A#103A-30
2;Edificio;CIPRES;CL90#11A-34
13;Edificio;JUAN PABLO;KR35A#61-08
1;Edificio;DOMUS;KR11A#134B-85
2;Edificio;CALLE 70A;CL70A#7-18
11;Edificio;SPRING;CL136#49-54
2;Edificio;97 7;KR7A#97-19
8;Conjunto Residencial;SAJONIA;CL23SUR#69-25
13;Edificio;PADUA;KR14#43-59
3;Edificio;NEMEQUENE PH;KR6#26B-51
11;Edificio Multifamiliar;TORRES DE VILLA NUEVA;KR36#103-73
11;Edificio;GUADAMECI;CL114#56-75
1;Edificio;TORRES DE ONZAGA;CL145#13A-67
2;Edificio;VIA DEL CORSO;KR8#95-33
1;Edificio;PACANDE;KR10A#121-48
2;Edificio;MARIA JOSE;KR7#46-78
2;Edificio Multifamiliar;TORRE 54;CL54#9-46
8;Conjunto Residencial;ALBORADA;CL13A#83-25
10;Multifamiliar;ESPARTA I;CL71ABis#96-35
11;Conjunto Residencial;CASAS PROVENZA;DG135#80-39
1;Edificio;MULTIFAMILIARES SAUCES NORTE;CL160A#8-14
2;Edificio;ORVIETO 1793;KR17#93A-12/38
2;Edificio Multifamiliar;IRAKA;KR9#54A-33
2;Edificio;TORRE CARRARA;CL86#8-05
1;Edificio;KUBIK 145;CL145A#12A-30
11;Edificio;FONTTANA 105;CL105#49-08
1;Edificio;AREZZO DEL PARQUE;CL105#17A-72
1;Copropiedad;MULTIFAMILIAR EDIFICIO SORRENTO;CL161#7G-20
2;Edificio;TORRE DEL NOGAL;CL78#5-50ED
18;Conjunto Residencial;BOSQUE DE SAN CARLOS SLR5;CL31FSUR#12D-81
7;Proyecto;RESERVA TAYRONA;CL53CSUR#87B-05
1;Edificio;LA GIRALDA 145;KR7B#145-81
19;Conjunto Multifamiliar;SUPERMANZANA DOS;CL73BBisSUR#26-81AD
9;Conjunto Residencial;LA ESTANCIA DEL CAMINO DE SALAZAR 1 ETAPA I;CL15#119A-40
2;Edificio;CARRERA SEXTA;KR6#48A-69
11;Conjunto Residencial;PLAZA BAVIERA II;KR48#174B-07
1;Edificio;BALCONES DE POMIAN;CL109A#17-33
2;Edificio;CALANDA;KR11A#90-15
2;Edificio;LINK 760;CL59ABis#5-53
1;Edificio;BELL 134A;KR16#134A-12
1;Edificio;REFUGIO DE LA CALLEJA;CL128A#29-35
11;Conjunto Residencial;MIRADOR DEL PARQUE I ETAPA;CL163#54C-34
2;Edificio;ALTOS DE ORIENTE;KR1BESTE#70A-18
11;Conjunto Residencial;CALENDULA;CL143A#54-50
14;Conjunto Residencial;USATAMA MANZANA H;CL22ABis#27-15
11;Edificio;SANTA CATALINA DE LA ALHAMBRA II;DG115#48-72
10;Agrupación de Vivienda;TORRECAMPO II;CL65B#88-59
1;Edificio;PARQUE RESIDENCIAL FIRENZE;CL127D#19-65
1;Edificio;LAS TORRE DE NEUCHATEL PRIMERA ETAPA;AV116#20-31
3;Conjunto Residencial;SAN MARTIN DE LOS PARQUES;KR13#33-35
18;Conjunto Residencial;BOSQUE DE SAN CARLOS SLR 4;KR12F#31A-29SUR
13;Edificio;BELALCAZAR NORTE;KR27#49-07ED
11;Conjunto Residencial;SANTAFE PIJAO;AK45#178-95
13;Edificio;COMPAC I;DG22B#44A-36
7;Agrupación de Vivienda;NUEVA CIUDAD 3;Carrera 94a # 69-42 sur
1;Agrupación de Vivienda;ESCANDINAVIA NORTE;CL147#12-87
2;Edificio;PROA;KR19A#85-78
1;Edificio;MARIZAGUA 117;KR11C#117-35
7;Conjunto Residencial;QUINTAS DEL RECREO;KR93D#71-49SUR
13;Edificio;BATLLO;TV27#57-12
13;Edificio;ALAMEDA DE SAN LUIS 2;TV22A#60A-17
1;Edificio;MIRAFLORES;KR13Bis#110-09
11;Edificio;BOULEVARD DE SAN JOSE;CL137#49-35
2;Edificio;CALLE DEL CEREZO;CL94A#7A-26
1;Edificio;SAN PATRICIO;KR16#110-37
2;Edificio;CHICO 93;TV23#93-50
13;Edificio;PURACE;KR20#51-41
7;Conjunto Residencial;ALAMEDA DEL RECREO;CL69SUR#95A-45
13;Edificio;ATENAS;KR17#50-57EDAtenas
1;Edificio;NEUCHATEL;TV9A#128-40
2;Edificio;CARRERA 5;KR5#74A-68
11;Conjunto Residencial;AMARCORD;CL125#51-25
11;Conjunto Residencial;CASA VIEJA;KR76#181-76
2;Edificio;BALZAC;KR13#98-26
13;Edificio;EDIFICIO MARLY APARTAMENTOS;CL50#15-76
10;Conjunto;NOGAL DE BELLAVISTA;CL70ABis#68F-45
2;Edificio;CORAL II;KR18#94A-22
2;Edificio;ESTUDIO 56;CL56#3-41
2;Edificio;ESTUDIO 3A;KR3A#59-36
11;Agrupación de Vivienda;LA FONTANA I;KR114D#145-45AD
2;Edificio;593;CL93#0-15
1;Edificio;SIGMA III;CL146#13-62
8;Agrupación de Vivienda;CASTILLA REAL ETAPA II SECTOR A;TV78D#10-27
8;Conjunto Residencial;PORTAL DE CARIMAGUA;CL39BSUR#72J-45
2;Edificio;LA CAÑADA;CL93#5-40
11;Conjunto Residencial;PRADO PARK;KR54B#175-30
7;Conjunto Residencial;PORVENIR RESERVADO 2;CL52SUR#98B-70AD
2;Edificio;RIVIERA PARQUE 93;KR13#93-68
2;Edificio;GALERIA ESTELJO;CL60#9-74/78
11;Edificio;SCALA II;CL145#41-37
11;Edificio Multifamiliar;ATICOS COLINA NORTE BLOQUE III;KR58#134-52
1;Edificio;LA CASCADA;AV116#9-51
8;Conjunto Residencial;QUINTAS DE IPANEMA;CL26S#93D-68
1;Edificio;GUADAL COUNTRY;CL127C#14-27
2;Edificio;PIMIENTO;KR8#91-16
1;Edificio;PASEO DEL COUNTRY;KR14A#127B-64
2;Edificio;TORRE AVENIDA CHILE;KR11#71-41
2;Edificio;CALLE 74;CL74#5-19
2;Edificio;LA PLAZUELA;CL90#14-26
1;Edificio;SAVANNAH;CL111#13-45
1;Edificio;BALU 146;CL146#17-53
1;Conjunto Residencial;PORTAL DE SIENA;KR5#116-58
9;Conjunto Residencial;PRADERA DE FONTIBON 3;KR123#13C-75
13;Edificio;GENTILE PH;AC53#34-50
10;Conjunto Multifamiliar;ESPARTA II;CL71ABis#98-41
2;Edificio;ALTOS DEL VIENTO;TV1A#68-44
13;Edificio;GUTIERREZ;CL47A#26-55
10;Residencial;ANDORA 80;CL77#90-29
19;Conjunto Residencial;ALTOS DE MADELENA;TV60#59-24SUR
1;Edificio;LA RESERVE;KR18C#120-08
13;Edificio;SALVADOR DEL VIENTO;CL53B#27-24
13;Edificio;ELIPSE II;TV21#45D-14
1;Conjunto Residencial;TERRAVISTA;KR8F#166-34
13;Edificio Multifamiliar;FERNANDEZ;CL43#25-73
11;Conjunto Residencial;AMSTERDAM;KR61#178-20
1;Conjunto Residencial;LA RESERVA DEL PALMAR II;KR16C#164-70
1;Edificio;BIZERTA;CL106#18-50
1;Edificio;EL PARQUE;CL120#19A-56
1;Edificio;INPERPI;KR14B#119-33
13;Edificio;SILVER;DG53D#22A-25
2;Edificio;ARCOLSA 1;KR1E#70-42
13;Asociación de Copropietarios;DE LAS RESIDENCIAS B.C.H. SEGUNDO SECTOR;AC26#31A-06
1;Edificio;LA PALETA;TV13A#116-05
1;Edificio;MONTENEVOSO;KR7B#127A-60
1;Edificio;RIONIMA II;KR21#107-38
13;Edificio;CARRERA 26;KR26#50-07
11;Edificio;COLINA CAMPESTRE NO 8;CL138#58D-01
2;Edificio;PROYECTO PARQUE 86;KR12#86-17
1;Edificio;MIRASIERRA I;CL103#11-63
10;Edificio;TORRES DE BARCELONA BL 7 Y 8;AC63#74A-11
11;Edificio;MONTREAL;KR47#144-36
11;Edificio;PORTALES DEL BATAN;CL126#48-06
2;Edificio;GAIA;CL90#17-17/31
1;Edificio;EDIFICIO PARQUE 125;CL125#18B-25
13;Edificio;BIFAMILIAR URBANIZACION LA ESMERALDA;CL45#53-04
1;Edificio Multifamiliar;TORRES BOSQUE DE PINOS;KR6#151-36
1;Edificio;SAN CRISTOBAL;CL116#13-09
2;Apartamentos;SAN FRANCISCO;AK14#50-49ED
1;Conjunto Residencial;PARQUE SANTA PAULA;CL111#13-08
2;Edificio;LA FLORESTA;KR7#52-73/75
2;Edificio;LA PALMITA;CL95#21-39
10;Conjunto Multifamiliar;COMPARTIR BOCHICA V ETAPA;CL87#102-60
2;Edificio;ALTOS DE MARLY;KR9#48-85
